pk,media_id,code,publication_date,location,user,comment_count,like_count,play_count,caption_text,video_url,view_count,video_duration,song,artist,url,product_type, image_url
3655540659034122138,3655540659034122138_179179521,DK7FtyLueea,2025-06-15 13:34:47,,s.bilinkis,1504,67487,2017855,"Ser padre te da algo MUCHO más importante que felicidad! Feliz día a todos los padres, presentes y futuros!",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQNuXAO84B0dD_cfeE1KKNNx2i-Z5aAENAA-bvR5P7fUDh-_5FHVJLLlLDzKwslgzMMzTMRj1o-Uk2riQxfvlCNDuHnDo4U03FkagLM.mp4?_nc_cat=102&_nc_oc=AdrWFs4e9qeULYFj990K6aGy6AKpvgJwbMiRL8XnztPtVNRMw6H7kwWEx2QHU_WT9Ic&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=F9cOy0FSAcAQ7kNvwEyktfv&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTA5NjU1NTQwNTY2MTg2OSwiYXNzZXRfYWdlX2RheXMiOjMxMCwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjQ5LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=a55ce8937345e714&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC81QzQ2QThBQTI0RUZEMjRFNEM3MjEyNzNDODlEMkI4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYRmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83NzMxNTM1MjUxNzI4OTFfMTk3Nzk1Mzg2MDU5NTg0ODQzMS5tcDQVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm2trytvbT8gMVAigCQzMsF0BI1T987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af2NiemZ_CnUTBKNxTgc3xcx9DH-Kt-0ySkv5wR-eNPi-Q&oe=69ED639B,0,50,,,https://www.instagram.com/reel/DK7FtyLueea,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/671287110_18578268715043522_6295844080418315169_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=Mzg3OTYwMjE5ODgzNzgwMTk2NzE4NTc4MjY4NzEyMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=c-Yn_SQtH8EQ7kNvwEk0h8w&_nc_oc=Ado66gXshzltOHxS8pN3lnK_8RcVsFt9hu2WScwasm9vWDNWHTOzOrRhxs3dseSx5fU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af2-wyAsH49fwQrNtEnFbcj0s6rIT6PsdLfBALjf0Vcz2g&oe=69ED4407
3608508756066357634,3608508756066357634_179179521,DIT_5hOONGC,2025-04-11 16:11:00,,s.bilinkis,2684,112729,2293392,"¿Y si vos también obedecieras sin darte cuenta? Un grupo de alumnos creía que jamás obedecerían un régimen autoritario, hasta que lo hicieron. Este experimento demuestra que el comportamiento de nuestro entorno nos influye mucho más de lo que pensamos. La Tercera Ola no fue solo una clase: fue una advertencia… #PsicologíaSocial #Conformidad #LaTerceraOla #ExperimentoReal",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQP5wR6CNbjj5X9YzBmWRk40GwDuwkTssmR5yZmpLwLm3kWRjUQpTZ7DDUiQGsyPqvgQmau45xTDFsI53AeFT6bSnV9RKVrz9cHJXGc.mp4?_nc_cat=102&_nc_oc=Adrp0z54xPxw17dQ6svW_Gd2SmfgNXneUUijLi1pMuv5olGRZdTx2xL8nakbl4rdXl0&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=zd1J1iytuT0Q7kNvwGt9tng&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NjgwNjE2MDIwOTk5NzMzLCJhc3NldF9hZ2VfZGF5cyI6Mzc1LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NjksInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=a46584ff9e0942a7&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC9GQTQzQ0EwMzk1QjFDNEQyOUUyRDU0Q0EyNUEwM0NCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMzgxNjkzNzA5OTQ4MDk2XzYxOTEyMTE2MTU1ODY0MzIwOTMubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJur4x8KIwbUCFQIoAkMzLBdAUUAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af08o6A58LLB5wd5NNghs3otH_Ij01iR-hd1EbAawFSOoQ&oe=69ED937F,0,69,,,https://www.instagram.com/reel/DIT_5hOONGC,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/670311230_18578036956043522_8174513457494017458_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg3ODg5MTE1MjczMjg1MTg1MDE4NTc4MDM2OTUwMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=AuljUE6xKBUQ7kNvwFmy_Oo&_nc_oc=Adrm02GztiMU7Twwt_Xkh-ne1Iy-G5cc6nhg8fSzgt6OsFR_dVec0TU5pFgs5-gLoB0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af1jHgEtwIaO1QCuTDYnUJ03iw5G_srZ45cBBm_ePt41zA&oe=69ED5980
3485373840161876612,3485373840161876612_179179521,DBeiQqUSaqE,2024-10-23 18:46:40,,s.bilinkis,1263,227043,4094469,Descubrir quién sos y qué querés hacer en la vida no es solamente una búsqueda introspectiva. Probá cosas! Hacé! Cometé errores! #vocacion #profesional #trabajo #carrera,https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQO0JeihB72Kh3Gbdq4ZFP1bbfkh2mBwZhgYSOl1yRvF7w2lZ5m-8LcMnFRSiTuZ5m6DgRknOa0KaQeitX9_tg6C9hWYUC9fxex-xEU.mp4?_nc_cat=104&_nc_oc=Adq-_AVmQPXLZBwcY9xoD4nTWaH4MuwNwT4y3C5YNdQk3c6esbJIAWKeeThOS843Dg8&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=oJZdp3gyCdcQ7kNvwFsbPpO&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NTU1MjA4NjczNTQ3ODA4LCJhc3NldF9hZ2VfZGF5cyI6NTQ0LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MzUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=822da00336b0ea75&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC8xQzQ3MDVGNTM0RUU2MzJGMjkzNDczRDY3QkI0RTc5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMDU5MjYxOTQyMTUyOTIyXzQwMTI3NjMwMDI4NTM3NzgyNzUubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJsDYmvyyvfwBFQIoAkMzLBdAQZU_fO2RaBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af0sxFDIELUd6wDBV_LKb-DJO3-dspOUSYlXDDsM-AhSEA&oe=69ED8B7D,0,35,,,https://www.instagram.com/reel/DBeiQqUSaqE,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/670907740_18577788793043522_3744119212210111461_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg3ODE2ODE0NDkxNzkwNTg1NDE4NTc3Nzg4Nzg3MDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=MAyqRWyDF_YQ7kNvwHnBOaG&_nc_oc=Ado2ErIvhVlMcyZBsW0sSoXFnNZc63ACoGqSPYLdEWGKD3k9KZSFtf4fxhEaAWA0UiY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af05TpL6XrpTFlh-P6hzgMkDttQMt8aCUB013_ZeToxEvQ&oe=69ED7445
3879765616060309712,3879765616060309712_179179521,DXXskWdDKDQ,2026-04-20 22:30:13,,s.bilinkis,340,16826,575571,"Claude Code es una herramienta que analiza, toma decisiones y te trae la tarea realizada, documentando todo para no fallar nunca más. Reinventé por completo mi manera de trabajar con este salto tecnológico y volqué todo en una guía gratuita.
Bajala en bilinkis.com/guia",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQPIEi5Gd2ywmqIvPdcFnD8tq7MnepMlhWm2Q4f78wegjnmDyRhkunG9PQLea4WQccoapBV2Nkc1DZXQMOY4b19KB10KyrWTOXSkmbU.mp4?_nc_cat=101&_nc_oc=AdqdD96h3v_mJY0hgT0ClRg27lQMUN0gzkpcgieooT5zkE1aHabuirZAS6T66QGIm3Y&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=KprlZ-I2ZdoQ7kNvwFBKCGx&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NTkzOTM3NDkxMTI5MDQsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODksIndhdGNoX3RpbWVfcyI6MTQ0MDY4MzEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=8a71cc1d65402188&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GODQ0NzczOThDQTY3MUI4OUNBMzAzRTVGQzBERDE4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0UxNEVDMTZDNzE1QTkwMEQ3MkQyMTVEMjlDQjUxNjk4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQ4eDMpv7mPxUCKAJDMywXQFZGZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af257kYSNpCasycJIeCIJ05cfGddGt_321K0I-AhW3mkYQ&oe=69E99A16,0,89,,,https://www.instagram.com/reel/DXXskWdDKDQ,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/671132132_18577530193043522_628619561977289792_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzg3NzQxMTY3NTY1NzIyNzE1NjE4NTc3NTMwMTkwMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=n7-xpdcZo4AQ7kNvwGjuSPc&_nc_oc=Ado1UGUTXFGM4kqZH0fxeG7Xo7nJHzZVB6sLiyeIb-4uxqox683ge-ZmJzwT9x_-Eso&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af0gmRdAJ60ABo8ylaF9qTsUwgdZzADRwxJY-9UJhffJNw&oe=69ED67EC
3879602198837801967,3879602198837801967_179179521,DXXHaUTjTPv,2026-04-20 17:04:28,,s.bilinkis,23,3127,107133,Vivimos bajo la lupa de un crítico interno que no nos perdona ni una ¿Por qué permitís que esa voz sea la que mande en tu cabeza? Reconocer tu mérito es el primer paso para silenciar al impostor.,https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQN4udxbXp3iBoqKfrv43p9mq2ssfVWhamPd8aeEi_q4ooKDFViB4H_PV_wkDGEme0wNZJVBxq5A6sdsi7N0HLWfw0Hta_PRiobAy90.mp4?_nc_cat=106&_nc_oc=AdrdVAVWKZwIwWtMrmyLrQ2x0UjyAxzN2dN4ML7C1T09wI8LkiocgvTfOlSC7zIfiZ8&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=aWCjok9nH8kQ7kNvwEU1iKL&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NTkzNDQyNjcxMTI5MDQsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NTQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e338876fdd7cb7c5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zODQwRENBMjREMzVDQzczQjVBOENFOTg4QkNBNEE4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RDNEE4ODJBNzgwQTk4QTY5M0Y0MzUzNDJCNzU5RDhDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQx4X3tfvmPxUCKAJDMywXQEsMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af1fevSjuG7mpDXouEBegnMGgDrcxg_AQ8BWrugcWNmEXg&oe=69E96EF7,0,54,,,https://www.instagram.com/reel/DXXHaUTjTPv,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/670907751_18577311304043522_8891279005228811542_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=Mzg3NjcxNjk3ODE0NTM3NDk4MDE4NTc3MzExMzAxMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=He1dpwWjvdcQ7kNvwGCK61m&_nc_oc=AdoylAloOO8sEuvvFynNPtp3MzGaD-CIkqCQbU9MJA0mrZWHK5TCot_9m749GbgK5gc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af3E79bZz8zQaLqXIezB1tLLpCMR_tiQaWt3WQaxB0Fy7g&oe=69ED4EFE
3878891152732851850,3878891152732851850_179179521,DXUlvPBDA6K,2026-04-19 17:31:45,,s.bilinkis,67,5254,160163,"Mientras algunos se recargan con el ruido, otros, en cambio, necesitan silencio para rendir al máximo. Es una cuestión de cómo está configurado el cerebro. Nuestra cultura premia al que más grita, pero lo normal es que no funcionemos todos igual.",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQMZXHvef9MC__4vejVTRBwOY9piXApXQW67uBLBszRo57QpSYM81tcHLcerik9xvqxKPuUPrphLB78N1YxEZ4r6AhB8d8yfKcCZeCI.mp4?_nc_cat=109&_nc_oc=AdrYvxRBh-6HAit08S2dLpu5ytdVpCYHetj1E7L6enlRcaAJMo--aIuqp9PryZ7TPcU&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=cirq6FLSswsQ7kNvwGWRkso&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NTkxMTQ2MDgxMTI5MDQsImFzc2V0X2FnZV9kYXlzIjoxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NDAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=df9633789c8c2b7a&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82QjRFMzA0M0I0MDczREU1M0REMUYxMzE4QjRCNDU5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQyNEU5QUQ0NDI0NDJEOUJCNTZBQjgxRTlBOEU1MkFGX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQ1JPrhu7mPxUCKAJDMywXQERAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af0P3Y0Yr9HTG5Fjm8djCT9VTsA4Bpy84xTUDTLl-TcFNQ&oe=69E99422,0,41,,,https://www.instagram.com/reel/DXUlvPBDA6K,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/670677635_18576863806043522_5730668644501236972_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=Mzg3NTI1NDA3ODcyMDc2NjM4ODE4NTc2ODYzODAzMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=n5QJMctIAWMQ7kNvwGan5cV&_nc_oc=AdoTRHx02VqlCZXlKm86iQpgThtqyQvZLv8TkXkCOOCA7xYS7Veu-AUBNMx82QkPfY8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af1X5BVFaR1Cv4yUHHrP8TOpl0U9yXq4YKxfcAprH-IXnQ&oe=69ED4A7E
3878168144917905854,3878168144917905854_179179521,DXSBWFhEUG-,2026-04-18 17:36:19,,s.bilinkis,107,6723,248410,"¿Viste esa gente que habla con una seguridad total pero no tiene ni la más pálida idea de lo que dice? No es que sean caraduras (bueno, algunos sí), es que su propio cerebro los está engañando. Todo empezó en 1995, cuando un tipo usó jugo de limón para ""hacerse invisible"" en un robo y terminó bautizando un fenómeno mental que hoy estudiamos todos. 🍋🏦",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQOX0v6EcxGRW_j24Y6MVGwV5V6UfDxq2GY7JBsAWojxmDxkLadhVtqUEIY6z1XndZjjGWNytkWBq_4UKWq8lDm8emRRSI1jEX9--Vc.mp4?_nc_cat=108&_nc_oc=Adpwi6x7nBYR7CGeEgyRqP2r9BFb6eh72udzvLJd4zDvsLpkDeHxWL934hHX_IR4CgM&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=kiONHrw9SgkQ7kNvwHTtQn6&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NTg4ODQwMzcxMTI5MDQsImFzc2V0X2FnZV9kYXlzIjoyLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e0b7b923c01b977b&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNjQ5QUM1QzQ0ODhBQTlENjIzNDA0QzhGMjc4ODZCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzUzNDYxMTU3RTYxRTZCQ0ZCNjQxNTY3MDNFM0I3OEEwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQ0cH50ODmPxUCKAJDMywXQFRMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af1tMW10uYOMcqym5MY3_eoqcyvJxnRjm9DK3tzgyB9cEw&oe=69E977A9,0,81,,,https://www.instagram.com/reel/DXSBWFhEUG-,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/671791497_18576638638043522_46687527241546623_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzg3NDUyOTE5ODQ2ODE1OTQ1MzE4NTc2NjM4NjMyMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=s-9KGetnssUQ7kNvwFL70bn&_nc_oc=AdqRkQV2zIX_ucMOaEvPWqY5xVPJoaiiJ0W4Z4lmHzDZatmwnrRHINJ9RVkSi1SZa8I&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af3w12MFAJvE-o1Mu3CgUAze5u0ljCBBpkcHAQPQ6ha1jw&oe=69ED5DA0
3877411675657227156,3877411675657227156_179179521,DXPVWAngEuU,2026-04-17 16:32:20,,s.bilinkis,60,10332,292851,"Pensar es caro, lento y limitado. Por eso, tu mente desarrolló un ""piloto automático"" fascinante que toma miles de decisiones por vos sin que te des cuenta. Descubrí las 3 razones por las que tu intuición es tu mejor aliada (y no un simple pálpito).",https://instagram.fscl5-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQMfjPdxJn8ozD7P9id46X3X70VQKBlgPfiKCMDRR41gCeIkyjjyHxbsU7XZ7lu9sL6wldZfzeL6WyK1FWT5_MS2dFa2SYez7IDMiHc.mp4?_nc_cat=100&_nc_oc=Adov6hohKqaLZG8WhLl7aOe7xjkvFWtabdxlZHcu9Qm2u-r9QUFWUBw2i0_vwV8jUlc&_nc_sid=5e9851&_nc_ht=instagram.fscl5-1.fna.fbcdn.net&_nc_ohc=95YTlIuz-OkQ7kNvwErn5C5&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NTg2Mzc2ODkxMTI5MDQsImFzc2V0X2FnZV9kYXlzIjo0LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NzgsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=7e274600d0b95460&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQTREMTAyOTJBMjI4QUQ4MDlDODFCMTVFRDIzNTA5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYzNEM2RjdDMTU3RDlGODlGNzg4QTVBMDIxOEMyMkI1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaQpeDBpdLmPxUCKAJDMywXQFOgAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=qKXUQZqcfHAkdNGnQcAbJg&_nc_zt=28&_nc_ss=7a3ba&oh=00_Af2wnmdUXzjkF8lskkzCS5lSmm0WIknFDVn2qmrJlmbcQA&oe=69E993BD,0,79,,,https://www.instagram.com/reel/DXPVWAngEuU,clips, https://instagram.fscl5-1.fna.fbcdn.net/v/t51.82787-15/670114541_18576458056043522_2363454495138058986_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=Mzg3Mzg1ODA2NjE2NDM3NDgyNTE4NTc2NDU4MDUwMDQzNTIy.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=xt3AaR9ni1sQ7kNvwFtfSFJ&_nc_oc=AdrnvAYQl_aC42vX_pBEtDIIkF20_rTAlgyWqhOIoStbU-WFMrUVKZBOeAvA4zHnad0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fscl5-1.fna&_nc_gid=O7B76ojghtnh_dyX-ZJCdg&_nc_ss=7a32e&oh=00_Af0ctunFaOLy0IqbMAowO4YS8Oc9ncOIQbJ8idbPvByYMg&oe=69ED5A67
